-1.515409575185970201e-04,-1.911774724358840253e-03,1.591372509726213518e-05,-2.034956766446796746e-05,-1.513888073511742175e-04,7.821206937701229850e-03,2.389032615790239681e-03,-2.387855424554274041e-03,5.822876708319963063e-04,2.954760697263933075e-03,1.003733948302651608e-03,-2.129380855618235278e-03,2.281715051823903265e-04,-1.603453030688536040e-03,-1.442257183236944672e-04,-6.409763235011440826e-04,9.293499847995999633e-05,4.048991465486129535e-05,2.370690663746335351e-04,5.936310387626945063e-04,3.034943989762831280e-04,-4.698277808676736087e-04,4.012615519088363739e-04,1.361345178867673410e-03,-8.831985669530785293e-05,-7.285567294930613577e-05,-4.173479756280158628e-04,1.231108083716362094e-04
-1.460576602109213071e-04,-1.888811962466766014e-03,2.027380805363657667e-05,-3.667376430446385427e-05,-1.134713452152052429e-04,8.565154715521090464e-03,2.378446541676919671e-03,-2.211912336589577730e-03,2.124139727006764075e-04,2.225374676093792078e-03,9.560536420227604788e-04,-2.380234524046232793e-03,4.135417108430886730e-04,-1.914685779435215977e-03,-1.472897285002036216e-04,-8.033269483925301307e-04,9.398131400267328937e-05,3.929890808413971220e-05,2.410892114146119948e-04,7.529010235255407212e-04,2.949325087449539617e-04,-2.976756015904439222e-04,4.700249029254889186e-04,1.034629053200860401e-03,-6.484962064863674801e-06,2.523013398689699042e-06,-1.962429114088504178e-05,7.775828873456130811e-06
-1.191923434374284865e-04,-1.887824510712653777e-03,4.332045309016628229e-05,-2.177943555811739774e-05,-7.038894602753098864e-05,9.338945368090529817e-03,2.373153504620259448e-03,-1.612592379282806916e-03,-5.534256311516916414e-04,1.448370972651489988e-03,9.661829658213231999e-04,-2.589454202992367421e-03,5.474289905051568216e-04,-2.143504503533828418e-03,-1.487956725056523090e-04,-9.413265273156292377e-04,9.512488819659159869e-05,3.930085566053749383e-05,2.431253450174096758e-04,8.885154544566808239e-04,2.906515636292851231e-04,-1.845597307870408728e-04,4.434997061723144483e-04,7.584672853403291379e-04,3.642544918771526688e-05,4.039866226306460065e-05,1.836904971192828296e-04,-5.071758767613739061e-05
-8.795445743611584677e-05,-1.622221886274959101e-03,6.356513527178490853e-05,1.189823816919581510e-05,-3.104251881912624292e-05,9.818459591139755069e-03,2.370506986087487795e-03,-1.457983083362153053e-03,-9.089061140147688869e-04,1.232359122722700420e-03,1.050776583190662656e-03,-2.839619429476404784e-03,6.136138998487685728e-04,-2.375988270046146354e-03,-1.494559123928554389e-04,-1.058005539435869771e-03,9.520940392134931928e-05,3.923221968425928192e-05,2.442361439343346632e-04,1.003491380641842933e-03,2.885110910714508122e-04,-1.061909117547895314e-04,3.572000580480006598e-04,5.255384680317835584e-04,5.020189295545948271e-05,5.088886890120890256e-05,2.493267408244687912e-04,-7.015681099401896719e-05
-7.262700930187980378e-05,-1.515630249044091138e-03,7.247619409943054070e-05,6.977522210486752986e-06,-1.166080008134971025e-05,1.039068364760584867e-02,2.369183726821099800e-03,-8.717013041263393545e-04,-1.725118973453807023e-03,7.656765778343980252e-04,1.201023028922734714e-03,-3.123688411889678947e-03,6.289122208806397591e-04,-2.616708294041763302e-03,-1.497701555479935911e-04,-1.144763719484793822e-03,9.542901233187171350e-05,3.951574965244791636e-05,2.448074201812616268e-04,1.089024444565139110e-03,2.874408547925315425e-04,-6.479222060787982263e-05,2.619473661193237731e-04,3.526102845579896393e-04,4.763450312731653391e-05,4.651101733407559036e-05,2.338551674189262325e-04,-6.573931555777362535e-05
-6.355820734684646976e-05,-1.359846132732357932e-03,4.738388335420262807e-05,-1.309273162060153903e-05,-5.648628245562788467e-07,1.087022574256016165e-02,2.368522097192343658e-03,-5.690384813506425138e-04,-2.262909210475968266e-03,4.413935363744324932e-04,1.353924329297859653e-03,-3.388264676125983099e-03,6.110288153285460024e-04,-2.853221663846757482e-03,-1.499018746448389772e-04,-1.207097621359652824e-03,9.526512927462076974e-05,3.987266307120127857e-05,2.451184607854477279e-04,1.150627918372371192e-03,2.869057366530741032e-04,-4.454073852125816268e-05,1.756161149561358313e-04,2.283544391251118996e-04,3.677515810906035559e-05,3.500423024807004606e-05,1.807381098003381500e-04,-5.042448744616669966e-05
2.739465531677308147e-04,-1.173039928701508344e-03,1.176033340275083088e-05,-4.577169127548279845e-05,-2.872460659687161200e-04,1.127939733465655077e-02,1.742991751068339191e-03,-4.467571149751127556e-04,-2.637319065814160927e-03,2.187656168968691423e-04,1.476011358952529105e-03,-3.665626306873853973e-03,6.070171311774064538e-04,-3.064997587535127181e-03,-1.383965174834911652e-04,-1.252479615722552290e-03,9.521160919530012872e-05,4.024242563161577326e-05,2.338597828059928770e-04,1.195435847285467815e-03,2.636527625920253508e-04,-3.257843435327413128e-05,1.044244988461543681e-04,1.380052809737234451e-04,2.397416611618983221e-05,2.226430294597334293e-05,1.189072378753399550e-04,-3.296743381865784744e-05
4.136846646365845842e-04,-8.399993290510566037e-04,3.228227345652158714e-05,-1.680593009117763498e-05,-4.596009363292388652e-04,1.147087958721165583e-02,1.430226578006337391e-03,-5.809718005249333477e-04,-2.734280315323906266e-03,3.601926982881345192e-04,1.560141454203385538e-03,-3.917562240949197527e-03,6.371777072119137611e-04,-3.249010802013296145e-03,-1.325970789567008283e-04,-1.283304993328370164e-03,9.517992683432505868e-05,4.032871982335103526e-05,2.282772037623817063e-04,1.225900461443079313e-03,2.520262755615000259e-04,-2.371220128831108488e-05,5.152449796087654998e-05,7.663567177259822903e-05,1.292520591784035294e-05,1.154643367389252853e-05,6.474500585279383989e-05,-1.792134379976785655e-05
6.614500432645669011e-04,-3.270847739636720698e-04,5.294485209922987989e-05,2.438419313631600758e-05,-7.593314741444563611e-04,1.137098861352306076e-02,1.665293417004746254e-03,-1.921854442123546074e-04,-3.350725987735907099e-03,9.729325942131735946e-04,1.687692468839382866e-03,-4.154175470683909785e-03,7.060611987078093364e-04,-3.415483123825689693e-03,-1.408006771369795516e-04,-1.303027329462841345e-03,9.522981047959269230e-05,4.025662704959089640e-05,2.365841392462866171e-04,1.245304206582721661e-03,2.240114895968514034e-04,-1.294751992310046962e-05,1.306495424490031036e-05,3.746978177963553139e-05,5.016041984640384608e-06,3.815320608886761257e-06,2.502081372393811284e-05,-6.844074736859268425e-06
8.613106264886781060e-04,2.731962975708998511e-04,5.753578865688699270e-05,3.258603527232547522e-05,-1.106090621274652061e-03,1.102439434754966772e-02,2.055698608626092133e-03,-5.090638702731342929e-04,-3.256876082905506807e-03,1.919775115287875034e-03,1.833774537916277965e-03,-4.389478358128541188e-03,7.747690176854222675e-04,-3.594991813737605582e-03,-1.535501774256958990e-04,-1.313209772570100202e-03,9.535859228073063573e-05,4.033388651741973732e-05,2.494697777454823757e-04,1.255214273605767756e-03,1.926242246587080501e-04,1.313015856930591785e-06,-1.519596396473041515e-05,1.735736728990771975e-05,1.763380392970044099e-07,-8.816070045397909649e-07,4.077752355760050514e-07,-6.965338239784462992e-08
